lat,lon,inUS,Within 500mi of Riyadh,Distance_from_Riyadh(in mi),Within 500mi of Tokyo,Distance_from_Tokyo(in mi),Within 500mi of Mexico City,Distance_from_Mexico City(in mi),Within 500mi of Lima,Distance_from_Lima(in mi),Within 500mi of Reykjavik,Distance_from_Reykjavik(in mi),Within 500mi of Zurich,Distance_from_Zurich(in mi),Within 500mi of Sydney,Distance_from_Sydney(in mi)
27.811666,113.23,N,N,"4,073.496",N,"1,644.209",N,"8,520.621",N,"11,160.418",N,"5,636.756",N,"5,455.569",N,"4,934.48"
27.816198,113.155945,N,N,"4,069.022",N,"1,648.14",N,"8,523.103",N,"11,162.643",N,"5,635.051",N,"5,452.314",N,"4,937.184"
27.827223,113.695274,N,N,"4,100.886",N,"1,618.2",N,"8,502.509",N,"11,143.612",N,"5,644.529",N,"5,473.717",N,"4,920.132"
27.833332,113.15,N,N,"4,068.393",N,"1,647.949",N,"8,522.377",N,"11,161.852",N,"5,633.813",N,"5,451.19",N,"4,938.377"
27.833796,113.09534,N,N,"4,065.137",N,"1,650.939",N,"8,524.364",N,"11,163.649",N,"5,632.743",N,"5,448.935",N,"4,940.208"
27.838957,111.28339,N,N,"3,957.23",N,"1,750.662",N,"8,589.413",N,"11,219.549",N,"5,597.361",N,"5,374.27",N,"5,001.37"
27.849722,113.66917,N,N,"4,098.97",N,"1,618.947",N,"8,502.249",N,"11,143.238",N,"5,642.559",N,"5,471.495",N,"4,922.298"
27.855074,113.180534,N,N,"4,069.859",N,"1,645.615",N,"8,520.054",N,"11,159.573",N,"5,632.966",N,"5,451.318",N,"4,938.635"
27.856354,112.972336,N,N,"4,057.466",N,"1,657.022",N,"8,527.637",N,"11,166.416",N,"5,628.919",N,"5,442.753",N,"4,945.584"
27.858782,112.90502,N,N,"4,053.427",N,"1,660.651",N,"8,529.97",N,"11,168.489",N,"5,627.476",N,"5,439.878",N,"4,947.953"
27.860188,113.113914,N,N,"4,065.819",N,"1,649.122",N,"8,522.225",N,"11,161.502",N,"5,631.364",N,"5,448.337",N,"4,941.129"
27.877306,109.78475,N,N,"3,867.287",N,"1,832.539",N,"8,639.184",N,"11,256.805",N,"5,565.037",N,"5,310.161",N,"5,055.415"
27.882454,112.70821,N,N,"4,041.352",N,"1,670.773",N,"8,535.851",N,"11,173.51",N,"5,622.158",N,"5,430.616",N,"4,955.857"
27.90673,89.73037,N,N,"2,657.511",N,"2,954.33",N,"9,112.628",N,"11,046.937",N,"5,099.398",N,"4,431.736",N,"5,864.194"
27.908611,113.68472,N,N,"4,098.938",N,"1,616.308",N,"8,498.445",N,"11,139.347",N,"5,638.981",N,"5,469.091",N,"4,925.23"
27.909445,110.58583,N,N,"3,914.594",N,"1,787.197",N,"8,609.835",N,"11,234.449",N,"5,578.969",N,"5,341.826",N,"5,029.361"
27.916668,113.16055,N,N,"4,067.687",N,"1,644.86",N,"8,517.395",N,"11,156.678",N,"5,628.542",N,"5,447.336",N,"4,942.877"
27.95,89.833336,N,N,"2,663.496",N,"2,947.374",N,"9,108.464",N,"11,048.737",N,"5,099.339",N,"4,434.412",N,"5,861.629"
27.9521,110.21071,N,N,"3,891.597",N,"1,806.753",N,"8,620.347",N,"11,241.52",N,"5,568.705",N,"5,324.099",N,"5,044.787"
27.954718,109.56798,N,N,"3,853.223",N,"1,842.345",N,"8,642.082",N,"11,257.046",N,"5,555.616",N,"5,297.218",N,"5,067.4"
27.971666,113.70361,N,N,"4,099.039",N,"1,613.366",N,"8,494.288",N,"11,135.102",N,"5,635.192",N,"5,466.608",N,"4,928.299"
27.974167,113.39445,N,N,"4,080.654",N,"1,630.275",N,"8,505.607",N,"11,145.512",N,"5,629.199",N,"5,453.908",N,"4,938.542"
27.980833,109.92861,N,N,"3,874.355",N,"1,821.576",N,"8,628.35",N,"11,246.743",N,"5,561.178",N,"5,310.919",N,"5,056.244"
27.983334,113.78333,N,N,"4,103.58",N,"1,608.638",N,"8,490.683",N,"11,131.682",N,"5,635.923",N,"5,469.244",N,"4,926.387"
27.99,112.33028,N,N,"4,017.198",N,"1,688.405",N,"8,543.578",N,"11,179.147",N,"5,607.844",N,"5,409.63",N,"4,974.681"
27.999166,110.617226,N,N,"3,915.126",N,"1,782.859",N,"8,603.644",N,"11,228.033",N,"5,573.731",N,"5,338.577",N,"5,033.389"
28.0,112.0,N,N,"3,997.409",N,"1,706.339",N,"8,554.889",N,"11,188.693",N,"5,600.805",N,"5,395.569",N,"4,986.333"
28.005,109.401665,N,N,"3,842.573",N,"1,850.146",N,"8,644.787",N,"11,257.681",N,"5,548.974",N,"5,287.746",N,"5,076.089"
28.005278,111.14861,N,N,"3,946.677",N,"1,753.253",N,"8,584.77",N,"11,213.181",N,"5,583.833",N,"5,360.241",N,"5,015.497"
28.006666,113.33278,N,N,"4,076.474",N,"1,632.693",N,"8,506.094",N,"11,145.717",N,"5,625.897",N,"5,449.725",N,"4,942.457"
28.010586,109.53213,N,N,"3,850.276",N,"1,842.739",N,"8,640.075",N,"11,254.316",N,"5,551.249",N,"5,292.905",N,"5,071.815"
28.0125,111.30889,N,N,"3,956.108",N,"1,744.173",N,"8,578.727",N,"11,208.22",N,"5,586.509",N,"5,366.488",N,"5,010.444"
28.015816,110.17298,N,N,"3,888.41",N,"1,807.012",N,"8,618",N,"11,238.467",N,"5,563.792",N,"5,319.307",N,"5,049.716"
28.016666,111.933334,N,N,"3,993.188",N,"1,709.531",N,"8,556.34",N,"11,189.704",N,"5,598.42",N,"5,391.979",N,"4,989.537"
28.026388,113.50972,N,N,"4,086.656",N,"1,622.374",N,"8,498.476",N,"11,138.608",N,"5,627.945",N,"5,455.909",N,"4,937.817"
28.030067,109.501854,N,N,"3,848.189",N,"1,843.865",N,"8,639.973",N,"11,253.773",N,"5,549.367",N,"5,290.661",N,"5,073.979"
28.031668,110.954445,N,N,"3,934.722",N,"1,763.237",N,"8,590.072",N,"11,216.933",N,"5,578.281",N,"5,350.88",N,"5,023.65"
28.033333,112.976944,N,N,"4,054.929",N,"1,651.481",N,"8,517.687",N,"11,155.957",N,"5,617.391",N,"5,433.852",N,"4,955.712"
28.043093,109.68278,N,N,"3,858.79",N,"1,833.443",N,"8,633.119",N,"11,248.71",N,"5,552.171",N,"5,297.543",N,"5,068.366"
28.043612,113.936386,N,N,"4,111.679",N,"1,598.42",N,"8,481.682",N,"11,122.938",N,"5,634.828",N,"5,472.343",N,"4,924.949"
28.0465,109.463036,N,N,"3,845.637",N,"1,845.554",N,"8,640.332",N,"11,253.617",N,"5,547.511",N,"5,288.214",N,"5,076.271"
28.049807,109.720604,N,N,"3,860.948",N,"1,831.151",N,"8,631.454",N,"11,247.386",N,"5,552.495",N,"5,298.779",N,"5,067.421"
28.050278,113.2375,N,N,"4,070.124",N,"1,636.634",N,"8,507.199",N,"11,146.38",N,"5,621.229",N,"5,443.602",N,"4,948.122"
28.050833,109.85,N,N,"3,868.647",N,"1,823.936",N,"8,627.009",N,"11,244.22",N,"5,555.032",N,"5,304.112",N,"5,062.955"
28.051945,110.812225,N,N,"3,925.952",N,"1,770.53",N,"8,593.878",N,"11,219.544",N,"5,574.146",N,"5,343.97",N,"5,029.688"
28.051962,111.763176,N,N,"3,982.529",N,"1,717.902",N,"8,560.428",N,"11,192.651",N,"5,592.802",N,"5,383.184",N,"4,997.306"
28.052778,112.61417,N,N,"4,033.084",N,"1,670.896",N,"8,529.818",N,"11,166.502",N,"5,609.184",N,"5,418.037",N,"4,968.852"
28.059294,112.9489,N,N,"4,052.854",N,"1,652.256",N,"8,517.276",N,"11,155.356",N,"5,615.153",N,"5,431.375",N,"4,958.146"
28.07331,113.86509,N,N,"4,106.973",N,"1,601.443",N,"8,482.716",N,"11,123.733",N,"5,631.54",N,"5,467.92",N,"4,928.997"
28.075,112.19194,N,N,"4,007.658",N,"1,693.541",N,"8,543.816",N,"11,178.357",N,"5,599.604",N,"5,399.611",N,"4,984.219"
28.078041,109.55854,N,N,"3,850.878",N,"1,839.351",N,"8,635.301",N,"11,249.394",N,"5,547.386",N,"5,290.604",N,"5,074.698"
28.081944,110.09556,N,N,"3,882.828",N,"1,809.415",N,"8,616.865",N,"11,236.236",N,"5,557.927",N,"5,312.747",N,"5,056.161"
28.084497,109.38225,N,N,"3,840.274",N,"1,848.966",N,"8,640.853",N,"11,253.028",N,"5,543.4",N,"5,282.93",N,"5,081.257"
28.084723,112.915,N,N,"4,050.441",N,"1,653.371",N,"8,517.106",N,"11,154.971",N,"5,612.838",N,"5,428.686",N,"4,960.742"
28.087362,113.02881,N,N,"4,057.153",N,"1,647.023",N,"8,512.803",N,"11,151.11",N,"5,614.832",N,"5,433.193",N,"4,957.142"
28.091389,111.58861,N,N,"3,971.548",N,"1,726.407",N,"8,564.407",N,"11,195.378",N,"5,586.819",N,"5,373.993",N,"5,005.473"
28.092222,110.58861,N,N,"3,912.041",N,"1,781.767",N,"8,599.341",N,"11,222.991",N,"5,567.084",N,"5,332.673",N,"5,039.678"
28.093332,110.23444,N,N,"3,890.934",N,"1,801.381",N,"8,611.464",N,"11,232.041",N,"5,559.96",N,"5,317.936",N,"5,051.985"
28.1,111.38333,N,N,"3,959.211",N,"1,737.516",N,"8,571.171",N,"11,200.755",N,"5,582.243",N,"5,365.102",N,"5,012.929"
28.103043,111.954094,N,N,"3,993.093",N,"1,705.861",N,"8,550.762",N,"11,183.887",N,"5,593.165",N,"5,388.421",N,"4,993.816"
28.107557,109.60558,N,N,"3,853.258",N,"1,835.899",N,"8,632.017",N,"11,246.414",N,"5,546.411",N,"5,291.075",N,"5,074.716"
28.1079,112.96708,N,N,"4,053.166",N,"1,649.817",N,"8,513.923",N,"11,151.925",N,"5,612.309",N,"5,429.621",N,"4,960.37"
28.116943,112.76639,N,N,"4,041.115",N,"1,660.613",N,"8,520.732",N,"11,157.871",N,"5,607.888",N,"5,420.967",N,"4,967.525"
28.117203,112.99847,N,N,"4,054.882",N,"1,647.813",N,"8,512.262",N,"11,150.359",N,"5,612.296",N,"5,430.423",N,"4,959.876"
28.121428,109.98214,N,N,"3,875.495",N,"1,814.587",N,"8,618.469",N,"11,236.536",N,"5,553.079",N,"5,306.039",N,"5,062.347"
28.126667,113.354164,N,N,"4,075.828",N,"1,627.944",N,"8,498.7",N,"11,138.073",N,"5,618.42",N,"5,444.422",N,"4,948.749"
28.126667,113.555,N,N,"4,087.735",N,"1,616.894",N,"8,491.293",N,"11,131.315",N,"5,622.209",N,"5,452.585",N,"4,942.192"
28.12717,109.88512,N,N,"3,869.632",N,"1,819.812",N,"8,621.436",N,"11,238.53",N,"5,550.758",N,"5,301.717",N,"5,066.053"
28.127377,109.48598,N,N,"3,845.844",N,"1,841.985",N,"8,634.899",N,"11,247.914",N,"5,542.704",N,"5,285.093",N,"5,080.031"
28.128328,112.36577,N,N,"4,017.156",N,"1,682.383",N,"8,534.591",N,"11,169.821",N,"5,599.46",N,"5,404.004",N,"4,981.493"
28.12896,109.73839,N,N,"3,860.864",N,"1,827.912",N,"8,626.303",N,"11,241.927",N,"5,547.691",N,"5,295.524",N,"5,071.277"
28.13,113.11583,N,N,"4,061.642",N,"1,640.969",N,"8,507.264",N,"11,145.775",N,"5,613.686",N,"5,434.549",N,"4,956.758"
28.130098,113.03791,N,N,"4,057.018",N,"1,645.259",N,"8,510.108",N,"11,148.32",N,"5,612.2",N,"5,431.369",N,"4,959.327"
28.131905,109.57713,N,N,"3,851.212",N,"1,836.79",N,"8,631.573",N,"11,245.522",N,"5,544.249",N,"5,288.662",N,"5,077.089"
28.139961,113.042465,N,N,"4,057.133",N,"1,644.718",N,"8,509.396",N,"11,147.596",N,"5,611.639",N,"5,431.048",N,"4,959.75"
28.142986,109.51096,N,N,"3,847.109",N,"1,840.155",N,"8,633.16",N,"11,246.342",N,"5,542.191",N,"5,285.347",N,"5,080.036"
28.145823,113.22967,N,N,"4,068.142",N,"1,634.232",N,"8,502.218",N,"11,141.103",N,"5,614.806",N,"5,438.371",N,"4,953.943"
28.152779,110.38084,N,N,"3,898.779",N,"1,791.561",N,"8,603.048",N,"11,224.589",N,"5,558.998",N,"5,320.998",N,"5,050.297"
28.156668,112.12111,N,N,"4,002.19",N,"1,695.071",N,"8,541.792",N,"11,175.631",N,"5,592.884",N,"5,392.533",N,"4,991.305"
28.157785,109.38385,N,N,"3,839.322",N,"1,846.805",N,"8,636.569",N,"11,248.29",N,"5,538.656",N,"5,279.304",N,"5,085.336"
28.15861,113.62709,N,N,"4,091.496",N,"1,611.98",N,"8,486.874",N,"11,127.036",N,"5,621.467",N,"5,453.867",N,"4,941.711"
28.166668,111.1,N,N,"3,941.36",N,"1,751.285",N,"8,577.345",N,"11,204.607",N,"5,572.323",N,"5,350.03",N,"5,026.394"
28.171667,110.26083,N,N,"3,891.359",N,"1,797.684",N,"8,606.084",N,"11,226.449",N,"5,555.373",N,"5,315.067",N,"5,055.522"
28.183708,113.0321,N,N,"4,055.829",N,"1,644.002",N,"8,507.356",N,"11,145.381",N,"5,608.57",N,"5,428.379",N,"4,962.635"
28.187145,109.47261,N,N,"3,844.193",N,"1,841.041",N,"8,631.902",N,"11,244.393",N,"5,538.538",N,"5,281.524",N,"5,083.875"
28.18843,109.64799,N,N,"3,854.623",N,"1,831.254",N,"8,625.933",N,"11,240.263",N,"5,541.993",N,"5,288.761",N,"5,077.803"
28.193333,113.416664,N,N,"4,078.473",N,"1,622.532",N,"8,492.729",N,"11,132.133",N,"5,615.222",N,"5,443.533",N,"4,950.594"
28.193575,109.705605,N,N,"3,857.981",N,"1,827.907",N,"8,623.695",N,"11,238.585",N,"5,542.818",N,"5,290.899",N,"5,076.079"
28.194077,112.2626,N,N,"4,010.015",N,"1,686.166",N,"8,534.632",N,"11,169.081",N,"5,593.163",N,"5,396.417",N,"4,988.735"
28.196278,112.93703,N,N,"4,049.994",N,"1,648.874",N,"8,510.127",N,"11,147.728",N,"5,605.937",N,"5,423.859",N,"4,966.496"
28.197443,109.65335,N,N,"3,854.813",N,"1,830.702",N,"8,625.234",N,"11,239.563",N,"5,541.514",N,"5,288.53",N,"5,078.125"
28.2,112.8,N,N,"4,041.809",N,"1,656.324",N,"8,514.904",N,"11,151.912",N,"5,603.081",N,"5,418.08",N,"4,971.233"
28.2,112.96667,N,N,"4,051.693",N,"1,647.131",N,"8,508.841",N,"11,146.552",N,"5,606.257",N,"5,424.876",N,"4,965.736"
28.201258,109.37512,N,N,"3,838.183",N,"1,846.066",N,"8,634.352",N,"11,245.697",N,"5,535.647",N,"5,276.751",N,"5,088.095"
28.20141,113.03943,N,N,"4,055.985",N,"1,643.078",N,"8,506.11",N,"11,144.109",N,"5,607.548",N,"5,427.769",N,"4,963.423"
28.213057,113.28917,N,N,"4,070.605",N,"1,628.973",N,"8,496.328",N,"11,135.234",N,"5,611.517",N,"5,437.335",N,"4,955.91"
28.21971,110.21695,N,N,"3,888.047",N,"1,798.758",N,"8,604.837",N,"11,224.526",N,"5,551.362",N,"5,310.816",N,"5,059.772"
28.221992,109.458855,N,N,"3,842.876",N,"1,840.826",N,"8,630.353",N,"11,242.473",N,"5,535.989",N,"5,279.195",N,"5,086.326"
28.222296,114.05827,N,N,"4,116.009",N,"1,586.382",N,"8,467.374",N,"11,108.564",N,"5,625.353",N,"5,468.055",N,"4,931.482"
28.223267,109.811966,N,N,"3,863.888",N,"1,821.158",N,"8,618.396",N,"11,234.179",N,"5,543.021",N,"5,293.823",N,"5,074.047"
28.228863,109.59865,N,N,"3,851.105",N,"1,832.859",N,"8,625.265",N,"11,238.828",N,"5,538.363",N,"5,284.669",N,"5,081.816"
28.229256,90.85629,N,N,"2,723.812",N,"2,882.477",N,"9,076.65",N,"11,072.79",N,"5,108.013",N,"4,467.841",N,"5,829.431"
28.23,113.18833,N,N,"4,064.361",N,"1,634.032",N,"8,499.088",N,"11,137.575",N,"5,608.496",N,"5,432.362",N,"4,960.199"
28.233524,110.81591,N,N,"3,923.473",N,"1,765.124",N,"8,583.441",N,"11,208.181",N,"5,562.352",N,"5,334.906",N,"5,039.929"
28.2363,113.69841,N,N,"4,094.479",N,"1,605.756",N,"8,479.972",N,"11,120.158",N,"5,617.701",N,"5,452.758",N,"4,943.934"
28.237064,112.98076,N,N,"4,051.947",N,"1,645.269",N,"8,506.277",N,"11,143.927",N,"5,604.092",N,"5,423.548",N,"4,967.426"
28.238834,113.005295,N,N,"4,053.373",N,"1,643.864",N,"8,505.285",N,"11,143.029",N,"5,604.442",N,"5,424.457",N,"4,966.722"
28.239721,113.087776,N,N,"4,058.248",N,"1,639.29",N,"8,502.227",N,"11,140.298",N,"5,605.951",N,"5,427.77",N,"4,964.063"
28.240858,112.09975,N,N,"3,999.63",N,"1,693.812",N,"8,537.848",N,"11,171.228",N,"5,586.956",N,"5,387.355",N,"4,996.879"
28.243334,113.6825,N,N,"4,093.424",N,"1,606.424",N,"8,480.175",N,"11,120.296",N,"5,616.94",N,"5,451.75",N,"4,944.862"
28.243813,109.50771,N,N,"3,845.475",N,"1,837.496",N,"8,627.457",N,"11,239.962",N,"5,535.554",N,"5,280.13",N,"5,085.845"
28.244167,111.70528,N,N,"3,976.161",N,"1,715.54",N,"8,551.687",N,"11,182.71",N,"5,579.092",N,"5,371.002",N,"5,010.316"
28.246801,112.944855,N,N,"4,049.666",N,"1,646.965",N,"8,507.045",N,"11,144.516",N,"5,602.77",N,"5,421.585",N,"4,969.174"
28.247778,110.563614,N,N,"3,908.26",N,"1,778.717",N,"8,591.346",N,"11,213.934",N,"5,556.427",N,"5,323.753",N,"5,049.404"
28.257092,109.69278,N,N,"3,856.306",N,"1,826.832",N,"8,620.473",N,"11,234.836",N,"5,538.418",N,"5,287.161",N,"5,080.121"
28.258307,112.560486,N,N,"4,026.696",N,"1,667.846",N,"8,520.334",N,"11,156.041",N,"5,594.676",N,"5,405.313",N,"4,982.541"
28.258888,113.41055,N,N,"4,077.071",N,"1,620.94",N,"8,489.345",N,"11,128.549",N,"5,610.8",N,"5,439.912",N,"4,954.617"
28.265556,113.52028,N,N,"4,083.464",N,"1,614.7",N,"8,484.941",N,"11,124.496",N,"5,612.43",N,"5,444.024",N,"4,951.431"
28.266666,109.95,N,N,"3,871.48",N,"1,812.264",N,"8,611.231",N,"11,228.115",N,"5,542.959",N,"5,297.366",N,"5,071.7"
28.275408,87.93258,N,N,"2,546.218",N,"3,044.717",N,"9,106.765",N,"10,954.412",N,"5,029.714",N,"4,332.995",N,"5,962.231"
28.276388,113.748886,N,N,"4,096.827",N,"1,601.795",N,"8,475.906",N,"11,116.144",N,"5,616.013",N,"5,452.738",N,"4,944.642"
28.278725,109.47694,N,N,"3,843.146",N,"1,838.23",N,"8,626.474",N,"11,238.426",N,"5,532.657",N,"5,277.09",N,"5,088.895"
28.284445,113.253334,N,N,"4,067.354",N,"1,628.855",N,"8,493.703",N,"11,132.273",N,"5,606.152",N,"5,432.208",N,"4,961.242"
28.289444,112.23861,N,N,"4,007.125",N,"1,684.732",N,"8,530.166",N,"11,164.112",N,"5,586.451",N,"5,390.559",N,"4,995.046"
28.29139,113.853615,N,N,"4,102.786",N,"1,595.59",N,"8,471.204",N,"11,111.708",N,"5,616.988",N,"5,456.207",N,"4,942.132"
28.29289,109.42036,N,N,"3,839.577",N,"1,840.981",N,"8,627.549",N,"11,238.796",N,"5,530.591",N,"5,274.02",N,"5,091.679"
28.29295,112.833084,N,N,"4,042.32",N,"1,651.789",N,"8,508.548",N,"11,145.388",N,"5,597.613",N,"5,414.662",N,"4,975.537"
28.307135,111.45128,N,N,"3,960.129",N,"1,727.804",N,"8,557.1",N,"11,186.166",N,"5,570.02",N,"5,357.354",N,"5,022.513"
28.309877,109.65269,N,N,"3,853.166",N,"1,827.582",N,"8,618.783",N,"11,232.4",N,"5,534.17",N,"5,282.832",N,"5,084.508"
28.318815,109.84086,N,N,"3,864.236",N,"1,816.867",N,"8,611.929",N,"11,227.416",N,"5,537.369",N,"5,290.201",N,"5,078.453"
28.31889,112.08195,N,N,"3,997.381",N,"1,692.55",N,"8,534.116",N,"11,167.074",N,"5,581.5",N,"5,382.64",N,"5,001.978"
28.319067,109.77043,N,N,"3,860.042",N,"1,820.777",N,"8,614.291",N,"11,229.064",N,"5,535.939",N,"5,287.263",N,"5,080.92"
28.319256,109.73346,N,N,"3,857.839",N,"1,822.827",N,"8,615.526",N,"11,229.92",N,"5,535.183",N,"5,285.717",N,"5,082.22"
28.326231,109.59452,N,N,"3,849.471",N,"1,830.361",N,"8,619.794",N,"11,232.698",N,"5,531.932",N,"5,279.588",N,"5,087.465"
28.32721,114.10302,N,N,"4,116.967",N,"1,580.815",N,"8,459.976",N,"11,101.061",N,"5,619.287",N,"5,464.448",N,"4,936.194"
28.329742,112.43658,N,N,"4,018.246",N,"1,672.627",N,"8,520.817",N,"11,155.645",N,"5,587.616",N,"5,396.594",N,"4,990.789"
28.331821,113.19851,N,N,"4,063.361",N,"1,630.496",N,"8,493.093",N,"11,131.314",N,"5,602.003",N,"5,427.545",N,"4,965.795"
28.331915,109.73901,N,N,"3,857.988",N,"1,822.165",N,"8,614.611",N,"11,228.983",N,"5,534.469",N,"5,285.309",N,"5,082.743"
28.333439,109.41788,N,N,"3,838.855",N,"1,839.988",N,"8,625.291",N,"11,236.249",N,"5,527.898",N,"5,271.875",N,"5,094.055"
28.34,113.82694,N,N,"4,100.431",N,"1,595.628",N,"8,469.529",N,"11,109.843",N,"5,613.293",N,"5,452.621",N,"4,945.839"
28.34639,113.21,N,N,"4,063.813",N,"1,629.438",N,"8,491.869",N,"11,130.09",N,"5,601.264",N,"5,427.263",N,"4,966.267"
28.348612,113.4275,N,N,"4,076.655",N,"1,617.38",N,"8,483.781",N,"11,122.795",N,"5,605.226",N,"5,435.984",N,"4,959.299"
28.355,113.87639,N,N,"4,103.117",N,"1,592.466",N,"8,466.875",N,"11,107.297",N,"5,613.232",N,"5,453.849",N,"4,945.121"
28.357433,111.77278,N,N,"3,978.455",N,"1,708.561",N,"8,542.934",N,"11,173.874",N,"5,572.988",N,"5,367.999",N,"5,014.563"
28.361012,109.97433,N,N,"3,871.571",N,"1,808.266",N,"8,604.993",N,"11,221.544",N,"5,537.292",N,"5,293.611",N,"5,076.206"
28.362724,109.710335,N,N,"3,855.843",N,"1,822.9",N,"8,613.803",N,"11,227.687",N,"5,531.884",N,"5,282.563",N,"5,085.486"
28.365435,109.4091,N,N,"3,837.881",N,"1,839.587",N,"8,623.736",N,"11,234.39",N,"5,525.636",N,"5,269.898",N,"5,096.169"
28.366667,112.816666,N,N,"4,040.2",N,"1,650.561",N,"8,505.053",N,"11,141.569",N,"5,592.464",N,"5,410.213",N,"4,980.358"
28.369493,88.61688,N,N,"2,587.252",N,"3,003.918",N,"9,093.578",N,"10,978.08",N,"5,041.656",N,"4,359.84",N,"5,935.756"
28.372223,110.92722,N,N,"3,928.04",N,"1,755.019",N,"8,571.708",N,"11,196.598",N,"5,555.483",N,"5,332.462",N,"5,044.049"
28.372778,113.11,N,N,"4,057.478",N,"1,634.189",N,"8,494.059",N,"11,131.805",N,"5,597.638",N,"5,421.842",N,"4,971.077"
28.376287,109.60424,N,N,"3,849.339",N,"1,828.425",N,"8,616.584",N,"11,229.273",N,"5,528.865",N,"5,277.47",N,"5,089.956"
28.380173,111.20586,N,N,"3,944.468",N,"1,739.335",N,"8,561.568",N,"11,188.538",N,"5,560.439",N,"5,343.54",N,"5,035.02"
28.383333,109.53333,N,N,"3,845.02",N,"1,832.175",N,"8,618.552",N,"11,230.441",N,"5,526.977",N,"5,274.166",N,"5,092.832"
28.385141,109.29854,N,N,"3,831.023",N,"1,845.194",N,"8,626.28",N,"11,235.576",N,"5,522.116",N,"5,264.303",N,"5,101.158"
28.394444,113.28778,N,N,"4,067.663",N,"1,623.752",N,"8,486.373",N,"11,124.746",N,"5,599.579",N,"5,427.954",N,"4,966.526"
28.401686,112.99493,N,N,"4,050.214",N,"1,639.705",N,"8,496.646",N,"11,133.823",N,"5,593.557",N,"5,415.676",N,"4,976.531"
28.406387,109.79708,N,N,"3,860.381",N,"1,816.859",N,"8,608.371",N,"11,222.874",N,"5,530.779",N,"5,283.964",N,"5,084.937"
28.408611,109.94056,N,N,"3,868.881",N,"1,808.816",N,"8,603.403",N,"11,219.333",N,"5,533.511",N,"5,289.807",N,"5,080.078"
28.411943,111.82278,N,N,"3,980.598",N,"1,704.24",N,"8,538.102",N,"11,169.112",N,"5,570.389",N,"5,367.27",N,"5,016.024"
28.412779,113.41472,N,N,"4,074.887",N,"1,616.219",N,"8,480.715",N,"11,119.501",N,"5,600.77",N,"5,432.165",N,"4,963.459"
28.416836,109.41974,N,N,"3,837.789",N,"1,837.569",N,"8,620.412",N,"11,230.85",N,"5,522.501",N,"5,267.753",N,"5,098.699"
28.417221,112.92028,N,N,"4,045.552",N,"1,643.38",N,"8,498.495",N,"11,135.297",N,"5,591.119",N,"5,411.841",N,"4,979.886"
28.418333,113.925835,N,N,"4,105.03",N,"1,587.89",N,"8,461.575",N,"11,101.988",N,"5,609.991",N,"5,452.583",N,"4,947.236"
28.422405,109.85101,N,N,"3,863.36",N,"1,813.413",N,"8,605.633",N,"11,220.583",N,"5,530.817",N,"5,285.395",N,"5,083.97"
28.42259,109.35732,N,N,"3,833.995",N,"1,840.885",N,"8,622.159",N,"11,231.868",N,"5,520.865",N,"5,264.865",N,"5,101.21"
28.430279,113.529724,N,N,"4,081.415",N,"1,609.369",N,"8,475.531",N,"11,114.673",N,"5,601.786",N,"5,435.929",N,"4,960.743"
28.431177,109.42372,N,N,"3,837.824",N,"1,836.95",N,"8,619.451",N,"11,229.84",N,"5,521.647",N,"5,267.196",N,"5,099.369"
28.431974,109.56555,N,N,"3,846.249",N,"1,829.033",N,"8,614.669",N,"11,226.592",N,"5,524.456",N,"5,273.055",N,"5,094.456"
28.433332,110.183334,N,N,"3,882.957",N,"1,794.627",N,"8,593.758",N,"11,211.881",N,"5,536.749",N,"5,298.621",N,"5,073.075"
28.433332,112.15889,N,N,"4,000.201",N,"1,685.02",N,"8,524.969",N,"11,157.889",N,"5,575.486",N,"5,379.944",N,"5,006.017"
28.434942,111.98785,N,N,"3,990.038",N,"1,694.444",N,"8,530.962",N,"11,162.88",N,"5,572.079",N,"5,372.861",N,"5,011.82"
28.435457,109.49115,N,N,"3,841.775",N,"1,833.078",N,"8,616.955",N,"11,228.053",N,"5,522.729",N,"5,269.786",N,"5,097.252"
28.438707,112.056694,N,N,"3,994.062",N,"1,690.525",N,"8,528.305",N,"11,160.614",N,"5,573.163",N,"5,375.488",N,"5,009.737"
28.44,112.43611,N,N,"4,016.525",N,"1,669.49",N,"8,514.686",N,"11,149.088",N,"5,580.379",N,"5,390.934",N,"4,997.187"
28.442778,111.40195,N,N,"3,955.175",N,"1,726.692",N,"8,551.176",N,"11,179.248",N,"5,560.181",N,"5,348.423",N,"5,031.968"
28.44861,110.40222,N,N,"3,895.742",N,"1,782.034",N,"8,585.425",N,"11,205.471",N,"5,540.108",N,"5,306.907",N,"5,066.397"
28.455833,112.80778,N,N,"4,038.293",N,"1,648.486",N,"8,500.425",N,"11,136.589",N,"5,586.445",N,"5,405.28",N,"4,985.828"
28.458483,89.61345,N,N,"2,647.161",N,"2,945.805",N,"9,076.599",N,"11,013.235",N,"5,061.841",N,"4,401.004",N,"5,895.359"
28.461859,114.00785,N,N,"4,109.183",N,"1,582.103",N,"8,456.152",N,"11,096.695",N,"5,608.659",N,"5,453.653",N,"4,947.149"
28.466667,111.05,N,N,"3,933.939",N,"1,745.548",N,"8,562.092",N,"11,187.445",N,"5,551.725",N,"5,332.728",N,"5,045.27"
